dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
municipalidades_2022,P23_15_2,P23_15_2,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_15_4,P23_15_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_15_4_O,P23_15_4_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16,P23_16,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16_1,P23_16_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16_2,P23_16_2,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16_3,P23_16_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16_4,P23_16_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_16_4_O,P23_16_4_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_14,P23_14,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_14_1_O,P23_14_1_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_14_1,P23_14_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_14_2,P23_14_2,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P23_14_3,P23_14_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24,P24,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_1_T,P24_1_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_1_M,P24_1_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_1_H,P24_1_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_2_T,P24_2_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_2_M,P24_2_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_2_H,P24_2_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_3_T,P24_3_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_3_M,P24_3_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_3_H,P24_3_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_4_T,P24_4_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_4_M,P24_4_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P24_4_H,P24_4_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_1,P25_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_1_1,P25_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_2,P25_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_3,P25_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_4,P25_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_4_O,P25_4_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P25_5,P25_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P26A,P26A,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P26,P26,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P26A_1,P26A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P27,P27,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_1,P28_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_2,P28_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_3,P28_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_4,P28_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_5,P28_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P28_5_O,P28_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1,P29_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_1,P29_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_2,P29_1_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_3,P29_1_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_4,P29_1_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_5,P29_1_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_1_6,P29_1_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2,P29_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_1,P29_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_2,P29_2_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_3,P29_2_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_4,P29_2_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_5,P29_2_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_2_6,P29_2_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3,P29_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_1,P29_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_2,P29_3_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_3,P29_3_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_4,P29_3_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_5,P29_3_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_3_6,P29_3_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4,P29_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_1,P29_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_2,P29_4_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_3,P29_4_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_4,P29_4_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_5,P29_4_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_4_6,P29_4_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5,P29_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_1,P29_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_2,P29_5_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_3,P29_5_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_4,P29_5_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_5,P29_5_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_5_6,P29_5_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6,P29_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_1,P29_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_2,P29_6_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_3,P29_6_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_4,P29_6_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_5,P29_6_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_6_6,P29_6_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7,P29_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_1,P29_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_2,P29_7_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_3,P29_7_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_4,P29_7_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_5,P29_7_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_7_6,P29_7_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8,P29_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_1,P29_8_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_2,P29_8_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_3,P29_8_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_4,P29_8_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_5,P29_8_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_8_6,P29_8_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_9,P29_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_9_1,P29_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_9_4,P29_9_4,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_9_5,P29_9_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P29_9_6,P29_9_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_1,P30_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_2,P30_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_3,P30_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_4,P30_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_5,P30_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_7,P30_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_8,P30_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_6,P30_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P30_6_O,P30_6_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_1,P31_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_2,P31_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_3,P31_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_4,P31_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_5,P31_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P31_5_O,P31_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32,P32,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_1_T,P32_1_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_1_M,P32_1_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_1_H,P32_1_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_2_T,P32_2_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_2_M,P32_2_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P32_2_H,P32_2_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P33A,P33A,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_1,P34_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_1,P34A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_2,P34_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_2,P34A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_3,P34_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_3,P34A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_4,P34_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_4,P34A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_5,P34_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_5,P34A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_6,P34_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_6,P34A_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_7,P34_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_7,P34A_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_8,P34_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_8,P34A_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_9,P34_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_9,P34A_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_10,P34_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_10,P34A_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
